date,exitPagePath,sessions,users,timeOnPage,goal13Completions,goal17Completions
2020-07-23,/courses/ux-design-fundamentals/,4,4,384,0,0
2020-07-23,/courses/web-development/,2,2,93,0,0
2020-07-23,/data-analysis-announcement/dataset-exercise/,2,2,432,0,0
2020-07-23,/digital-careers/,1,1,108,0,0
2020-07-23,/digital-careers/software-developer/,1,1,67,0,0
2020-07-23,/digital-careers/test-engineer/,1,1,1330,0,0
2020-07-23,/edinburgh/,1,1,38,0,0
2020-07-23,/enquire/,2,2,299,0,0
2020-07-23,/events/,7,7,2369,1,1
2020-07-23,/for-employers/become-a-partner/,2,2,138,0,0
2020-07-23,/for-employers/client-xperience/,1,1,945,0,0
2020-07-23,/for-employers/community-outreach/,2,2,904,0,0
2020-07-23,/for-employers/graduates-for-hire/,1,1,32,0,0
2020-07-23,/for-employers/upskill-your-staff/,2,2,300,0,0
2020-07-23,/funding/,8,7,1275,0,0
2020-07-23,/glasgow/,2,2,73,0,0
2020-07-23,/Glasgow/,2,2,59,0,0
2020-07-23,/grads-for-hire-login/?elementor-preview=30069&ver=1595517164,1,1,3794,0,0
2020-07-23,/partner-matrix/,1,1,126,0,0
2020-07-23,/pre-course-work/,8,3,3286,0,0
2020-07-23,/subscribe/,2,1,4503,0,0
2020-07-23,/subscribe/?fbclid=IwAR38b-xeT80x2Yz_zobe5oNQVr3Ogy0dzvlajHOqlFWz6p37eJ26JEab87s,1,1,0,0,0
2020-07-23,/summer-school-2020/,4,4,2631,0,0
2020-07-23,/the-codeclan-experience/a-typical-day/,4,2,193,0,0
2020-07-23,/the-codeclan-experience/the-alumni/,1,1,2508,0,0
2020-07-24,/,44,42,3043,0,0
2020-07-24,/?fbclid=IwAR283Bb6XbVNffvP86F_Y9vB4dHm1h6Oi0AHO-qnVGd8WXUyX_6cyBNuFWU,1,1,0,0,0
2020-07-24,/?fbclid=IwAR3QoOTYU8Vs5JtWMmUEuF-dknB4tQa0ynd8basyoynlFEzTrofoNCXMKuw,1,1,0,0,0
2020-07-24,/?fbclid=IwAR3QpsNw7ztdxZ-c0mjsj9AY-PAZnOOmQK5VdAL8o7zXf2Pl9n3wDAAYXs4,1,1,0,0,0
2020-07-24,/about-us/,2,2,139,0,0
2020-07-24,/about-us/become-a-ta-data/,1,1,71,0,0
2020-07-24,/about-us/become-an-instructor/,2,2,32,0,0
2020-07-24,/about-us/join-us/,2,1,72,0,0
2020-07-24,/about-us/our-team/,5,5,342,0,0
2020-07-24,/about-us/our-team/our-board/,3,2,0,0,0
2020-07-24,/blog/,2,2,380,0,0
2020-07-24,/blog/5-steps-to-a-brand-new-skillset-by-january/,1,1,2105,0,0
2020-07-24,/blog/7-celebrities-didnt-know-code/,7,7,417,0,0
2020-07-24,/blog/7-reasons-to-study-data-analysis-at-codeclan/,1,1,0,0,0
2020-07-24,/blog/9-common-misconceptions-coding/,1,1,0,0,0
2020-07-24,/blog/battled-pokemon-project/,2,2,0,0,0
2020-07-24,/blog/best-podcasts-coders-programmers/,18,18,0,0,0
2020-07-24,/blog/career-change-into-digital/,1,1,0,0,0
2020-07-24,/blog/category/client-xperience/,1,1,0,0,0
2020-07-24,/blog/first-developer-job-advice/,1,1,2719,0,0
2020-07-24,/blog/kates-project-diary-an-android-food-tracking-app/,1,1,0,0,0
2020-07-24,/blog/learn-to-code-working/,1,1,0,0,0
2020-07-24,/blog/meet-five-codeclan-career-changers/,62,60,1440,0,0
2020-07-24,/blog/meet-five-codeclan-career-changers/?fbclid=IwAR08y5VNFsbHKuNLmb6ZrsWr0WNo7qNvY_KiFr_L7-KBtZd52R9KfQop40w,1,1,0,0,0
2020-07-24,/blog/meet-five-codeclan-career-changers/?fbclid=IwAR0V54IOxx9CS8THnz-jVNWuBMd3SAS4xinFOXe1Ho0pYPdvlf56qM9yUQc,1,1,0,0,0
2020-07-24,/blog/meet-five-codeclan-career-changers/?fbclid=IwAR1h64cunCk_PoDRhnkTSPBnxFGhcNmQGnjxNPs6KTdjj9fuR1H-sFkmxZo,1,1,0,0,0
2020-07-24,/blog/meet-five-codeclan-career-changers/?fbclid=IwAR1nr2I5qVjgd4viwsy9ummJbQOZhaW_xzXQHif62T8DS32WUxH0VmcuuEU,1,1,0,0,0
2020-07-24,/blog/meet-five-codeclan-career-changers/?fbclid=IwAR1rgwMNuwhn2zaAwWJMGa0Ht37DZuThpH-TZ5aYHTkQJSS8QI6mszX3y7g,1,1,0,0,0
2020-07-24,/blog/meet-five-codeclan-career-changers/?fbclid=IwAR2uwIdXdFXXK8B_MeittQ-ZFG0CByM5IHhKyOx6zlXCRZhcytkm74K4GpY,2,1,0,0,0
2020-07-24,/blog/meet-five-codeclan-career-changers/?fbclid=IwAR3-R4W8KW0L4105vOxithz7Jx8D5MZ23N3qvtcBmZLg-UxAFhNnJJDoj_M,1,1,0,0,0
2020-07-24,/blog/meet-five-codeclan-career-changers/?fbclid=IwAR34fu1Tq0eDjKvmd7y7Z5xGgvLbh1WzY7RJxk6Kmc8ejIeFDs3gO1XqXdc,1,1,0,0,0
2020-07-24,/blog/meet-five-codeclan-career-changers/?fbclid=IwAR3ehgJFRpyg6mc9Meq_7l_-ST6HFSzSWiG_qgT_N39sR46z2v5pGXYcdj0,1,1,0,0,0
2020-07-24,/blog/meet-the-team-aileen-mcdonald/,1,1,0,0,0
2020-07-24,/blog/new-funding-opens-up-careers-in-coding/,1,1,0,0,0
2020-07-24,/blog/overcoming-your-interview-fears/,1,1,0,0,0
2020-07-24,/blog/page/4/,1,1,58,0,0
2020-07-24,/blog/peter-support-engineer-freeagent/,1,1,0,0,0
2020-07-24,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/,6,6,45,0,0
2020-07-24,/campuses/highlands/,2,1,1794,0,0
2020-07-24,/coronavirus/,7,7,860,0,0
2020-07-24,/courses/,13,13,1068,0,0
2020-07-24,/courses/?elementor-preview=22&ver=1595596164,1,1,99,0,0
2020-07-24,/courses/?fbclid=IwAR0tt8Ag9eArfKN-wvGVeORiBaC-s0N7bcW1PBy2S0UaRfsMtVEywQ0LDD0,1,1,0,0,0
2020-07-24,/courses/agile-sdlc-for-managers/?elementor-preview=27015&ver=1595583981,1,1,1626,0,0
2020-07-24,/courses/bespoke-courses/,1,1,39,0,0
2020-07-24,/courses/data-analysis/,9,9,771,0,0
2020-07-24,/courses/data-analysis/apply/,1,1,111,0,0
2020-07-24,/courses/data-analysis/info-pack/,9,9,3225,0,0
2020-07-24,/courses/data-analysis/thank-you-data-pack-download/,8,8,0,0,0
2020-07-24,/courses/data-courses/,1,1,114,0,0
2020-07-24,/courses/learn-html-css/,1,1,10,0,0
2020-07-24,/courses/learn-sql-data-analysis/,6,5,872,0,0
2020-07-24,/courses/pay-psd-with-knoma-funding/,1,1,0,0,0
2020-07-24,/courses/professional-software-development/,26,24,4524,0,0
2020-07-24,/courses/professional-software-development/apply/,13,11,566,0,0
2020-07-24,/courses/professional-software-development/curriculum/,5,4,1902,0,0
2020-07-24,/courses/professional-software-development/johns-route-to-career-progression/,1,1,272,0,0
2020-07-24,/courses/professional-software-development/thank-you-syllabus-download/,2,2,1013,0,0
2020-07-24,/courses/python-for-data-analysis/,6,6,2431,0,0
2020-07-24,/courses/sdlc-fundamentals/,1,1,107,0,0
2020-07-24,/courses/sdlc-fundamentals/?li_fat_id=969e38fb-1aaf-430e-9a19-4ff0235cd7fc,1,1,0,0,0
2020-07-24,/courses/sdlc-fundamentals/?li_fat_id=a5207d1b-e002-472a-ac23-2caecf4818ba,1,1,0,0,0
2020-07-24,/courses/software-courses/,1,1,123,0,0
2020-07-24,/courses/thank-you-for-your-application/,3,3,0,0,0
2020-07-24,/courses/thank-you-ux-fundamentals/,1,1,2188,0,0
2020-07-24,/courses/ux-design-fundamentals/,8,7,1642,0,0
2020-07-24,/courses/web-development/,3,3,728,0,0
2020-07-24,/digital-careers/,1,1,1800,0,0
2020-07-24,/edinburgh/,2,2,1905,0,0
2020-07-24,/Edinburgh/,2,2,0,0,0
2020-07-24,/enquire/,1,1,1683,0,0
2020-07-24,/events/,1,1,0,0,0
2020-07-24,/for-employers/,1,1,38,0,0
2020-07-24,/for-employers/become-a-partner/,1,1,275,0,0
2020-07-24,/for-employers/become-a-partner/?elementor-preview=15233&ver=1595590149,1,1,2472,0,0
2020-07-24,/funding/,8,8,213,0,0
2020-07-24,/glasgow/,2,2,68,0,0
2020-07-24,/pre-course-work/,2,2,902,0,0
2020-07-24,/store/,1,1,2,0,0
2020-07-24,/summer-school-2020/,8,8,2093,0,0
2020-07-24,/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=4dff83231a&mc_eid=ee3357f529,1,1,0,0,0
2020-07-24,/summer-school-2020/?mc_cid=f7feb03915&mc_eid=5dc452b76e,1,1,0,0,0
2020-07-24,/the-codeclan-experience/a-typical-day/,1,1,1941,0,0
2020-07-25,/,21,20,2904,0,0
2020-07-25,/?fbclid=IwAR1RHV13sAditoCa6KpciJhGOtdspgHZRLc89d_PjJDtCiNMI6xz2ldcjJ0,1,1,0,0,0
2020-07-25,/?fbclid=IwAR3QoOTYU8Vs5JtWMmUEuF-dknB4tQa0ynd8basyoynlFEzTrofoNCXMKuw,1,1,0,0,0
2020-07-25,/about-us/,1,1,30,0,0
2020-07-25,/about-us/our-team/,2,2,51,0,0
2020-07-25,/blog/5-steps-to-a-brand-new-skillset-by-january/,1,1,128,0,0
2020-07-25,/blog/7-celebrities-didnt-know-code/,5,5,400,0,0
2020-07-25,/blog/7-reasons-to-study-data-analysis-at-codeclan/,1,1,0,0,0
2020-07-25,/blog/9-common-misconceptions-coding/,2,2,0,0,0
2020-07-25,/blog/9-websites-start-coding-journey/,1,1,0,0,0
2020-07-25,/blog/best-podcasts-coders-programmers/,17,17,0,0,0
2020-07-25,/blog/built-munro-bagger-site/,2,2,0,0,0
2020-07-25,/blog/category/learning-to-code/,1,1,117,0,0
2020-07-25,/blog/first-developer-job-advice/,1,1,0,0,0
2020-07-25,/blog/graphic-designer-trainee-software-developer-meet-tahnee/,1,1,0,0,0
2020-07-25,/blog/hire-developers-online-tests/,1,1,0,0,0
2020-07-25,/blog/learn-to-code-working/,2,2,0,0,0
2020-07-25,/blog/make-most-of-github/,2,2,0,0,0
2020-07-25,/blog/meet-codeclans-first-highlands-partners/,1,1,50,0,0
2020-07-25,/blog/meet-five-codeclan-career-changers/,28,26,4,0,0
2020-07-25,/blog/meet-five-codeclan-career-changers/?fbclid=IwAR2xYoaGNsWF_Tl1UKbd0yVwq3iKKohHuukytlzSPSAEUUTwZvch9E3OHgo,1,1,0,0,0
2020-07-25,/blog/meet-five-codeclan-career-changers/?fbclid=IwAR3g0AIefYywge8Y_wyc2_hCOH4L7lp1Ty2BxNhwWc718FQ7UUpFDHOY0J0,1,1,0,0,0
2020-07-25,/blog/meet-our-graduates-alex-junior-software-developer/,1,1,0,0,0
2020-07-25,/blog/meet-the-team-stephanie-boyle/,1,1,238,0,0
2020-07-25,/blog/new-funding-opens-up-careers-in-coding/,1,1,584,0,0
2020-07-25,/blog/sponsor-scotlands-digital-ecosystem/?mc_cid=000c0bf7c2&mc_eid=92a36f5f7d,1,1,0,0,0
2020-07-25,/blog/took-back-control-coding/,1,1,0,0,0
2020-07-25,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/,3,3,0,0,0
2020-07-25,/campuses/highlands/,2,2,18,0,0
2020-07-25,/coronavirus/,3,3,994,0,0
2020-07-25,/courses/,7,7,176,0,0
2020-07-25,/courses/agile-sdlc-for-managers/,1,1,0,0,0
2020-07-25,/courses/bespoke-courses/,2,2,127,0,0
2020-07-25,/courses/data-analysis/,9,9,514,0,0
2020-07-25,/courses/data-analysis/info-pack/,2,2,327,0,0
2020-07-25,/courses/data-analysis/thank-you-data-pack-download/,1,1,0,0,0
2020-07-25,/courses/full-stack-web-development/apply-inverness/,1,1,321,0,0
2020-07-25,/courses/learn-javascript/,1,1,0,0,0
2020-07-25,/courses/professional-software-development/,14,14,910,0,0
2020-07-25,/courses/professional-software-development/apply/,2,2,373,0,0
2020-07-25,/courses/professional-software-development/curriculum/,1,1,0,0,0
2020-07-25,/courses/python-for-data-analysis/,1,1,139,0,0
2020-07-25,/courses/sdlc-fundamentals/?li_fat_id=3ad932d8-c115-4414-b33c-faae0a8f3c74,1,1,0,0,0
2020-07-25,/courses/sdlc-fundamentals/?li_fat_id=414a7c7e-f295-4051-b823-ef8b9df900bf,1,1,0,0,0
2020-07-25,/courses/software-courses/,1,1,1783,0,0
2020-07-25,/courses/statistical-modelling/,1,1,0,0,0
2020-07-25,/courses/ux-design-fundamentals/,1,1,0,0,0
2020-07-25,/courses/web-development/,5,3,1021,0,0
2020-07-25,/data-analysis-announcement/dataset-exercise/,1,1,15,0,0
2020-07-25,/digital-careers/,3,2,69,0,0
2020-07-25,/edinburgh/,1,1,0,0,0
2020-07-25,/enquire/,4,2,0,0,0
2020-07-25,/events/,1,1,0,0,0
2020-07-25,/for-employers/,1,1,690,0,0
2020-07-25,/for-employers/hire-with-codeclan/,1,1,14,0,0
2020-07-25,/for-employers/sponsorships/,1,1,0,0,0
2020-07-25,/funding/,3,3,258,0,0
2020-07-25,/glasgow/,2,2,196,0,0
2020-07-25,/pre-course-work/,3,2,0,0,0
2020-07-25,/subscribe/,1,1,65,0,0
2020-07-25,/summer-school-2020/,4,4,212,0,0
2020-07-25,/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=4dff83231a&mc_eid=4faaa4aaff,1,1,0,0,0
2020-07-25,/the-codeclan-experience/,1,1,54,0,0
2020-07-26,/,35,33,3586,0,0
2020-07-26,/?fbclid=IwAR0-UdxvAeiWlLJG-Xwz7Bbd0BSUMTE0p28coClFC3dQ2xmOBw1-t2-dZ6M,1,1,0,0,0
2020-07-26,/?fbclid=IwAR061pmvj31loHEtfkyEmi6NfvDPTWqHuagnbeM8ba8kKOYfjLHjmk7LDKU,1,1,0,0,0
2020-07-26,/?fbclid=IwAR0e-g8jkSj6wR2jrEiC4U9pG0DTkzH67X5ODFZdbdh8X0_Tz4N6a95pJC8,1,1,113,0,0
2020-07-26,/?fbclid=IwAR3AScGzrPEhUe3EeV4novvNllDCIZpW2w2B_h3b4CflIphVSKDUsb9zeng,1,1,0,0,0
2020-07-26,/about-us/our-team/,2,2,45,0,0
2020-07-26,/about-us/our-team/our-board/,2,2,306,0,0
2020-07-26,/alumni-refer-a-friend/,1,1,1148,0,0
2020-07-26,/blog/500-graduates-in-employment/,1,1,754,0,0
2020-07-26,/blog/7-celebrities-didnt-know-code/,4,4,0,0,0
2020-07-26,/blog/9-common-misconceptions-coding/,3,3,0,0,0
2020-07-26,/blog/apply-immersive-programming-course/,1,1,0,0,0
2020-07-26,/blog/author/codeclan/page/9/,1,1,233,0,0
2020-07-26,/blog/battled-pokemon-project/,1,1,0,0,0
2020-07-26,/blog/best-podcasts-coders-programmers/,17,16,1488,0,0
2020-07-26,/blog/built-munro-bagger-site/,2,2,0,0,0
2020-07-26,/blog/codeclan-ceo-melinda-matthews/,1,1,0,0,0
2020-07-26,/blog/day-life-web-developer/,2,2,86,0,0
2020-07-26,/blog/hire-developers-online-tests/,2,2,0,0,0
2020-07-26,/blog/learn-to-code-working/,1,1,618,0,0
2020-07-26,/blog/meet-five-codeclan-career-changers/,14,14,0,0,0
2020-07-26,/blog/meet-five-codeclan-career-changers/?fbclid=IwAR2uwIdXdFXXK8B_MeittQ-ZFG0CByM5IHhKyOx6zlXCRZhcytkm74K4GpY,1,1,0,0,0
2020-07-26,/blog/meet-five-codeclan-career-changers/?fbclid=IwAR3jFJ4F74tWRxugo7d-nQB3yBecyVgaE7B1sKU6zNH_sfeSbAQzDp8Ee1A,1,1,0,0,0
2020-07-26,/blog/meet-the-team-katie-jeffree/,1,1,0,0,0
2020-07-26,/blog/most-asked-questions/,1,1,467,0,0
2020-07-26,/blog/peter-support-engineer-freeagent/,1,1,0,0,0
2020-07-26,/blog/scottish-minister-helps-codeclan-highlands-open-for-business/,1,1,0,0,0
2020-07-26,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/,6,5,71,0,0
2020-07-26,/campuses/,2,2,0,0,0
2020-07-26,/campuses/highlands/,1,1,32,0,0
2020-07-26,/coronavirus/,7,5,2592,0,0
2020-07-26,/coronavirus/?fbclid=IwAR15JLY0ZkOLHAzXekW-0lZJgT8COTsADwoOj6CruvfVn4pmwNNua3IVc1Q,1,1,0,0,0
2020-07-26,/courses/,6,6,220,0,0
2020-07-26,/courses/data-analysis/,13,12,3277,0,0
2020-07-26,/courses/data-analysis/info-pack/,5,5,4067,1,0
2020-07-26,/courses/data-analysis/thank-you-data-pack-download/,6,5,36,0,0
2020-07-26,/courses/learn-sql-data-analysis/,1,1,147,0,0
2020-07-26,/courses/professional-software-development/,18,17,1950,0,0
2020-07-26,/courses/professional-software-development/apply/,2,2,101,0,0
2020-07-26,/courses/professional-software-development/curriculum/,3,3,1883,0,0
2020-07-26,/courses/professional-software-development/thank-you-syllabus-download/,2,2,367,0,0
2020-07-26,/courses/python-for-data-analysis/,1,1,58,0,0
2020-07-26,/courses/r-programming-data-analysis/,1,1,94,0,0
2020-07-26,/courses/sdlc-fundamentals/,1,1,332,0,0
2020-07-26,/courses/thank-you-for-your-application/,1,1,0,0,0
2020-07-26,/courses/ux-design-fundamentals/,4,4,97,0,0
2020-07-26,/courses/web-development/,4,3,502,0,0
2020-07-26,/digital-careers/,1,1,0,0,0
2020-07-26,/edinburgh/,1,1,0,0,0
2020-07-26,/enquire/,2,1,0,0,0
2020-07-26,/events/,3,3,163,1,0
2020-07-26,/for-employers/,2,2,343,0,0
2020-07-26,/for-employers/hire-with-codeclan/,1,1,11,0,0
2020-07-26,/funding/,11,11,1738,0,0
2020-07-26,/pre-course-work/,5,2,863,0,0
2020-07-26,/pre-course-work/?fbclid=IwAR06u5aLlF6tLJ1-HM41z7PkhyihH-Bk2nanQWPWqIccV57PnUvWX2Sov4k,1,1,5,0,0
2020-07-26,/subscribe/,4,2,220,0,0
2020-07-26,/summer-school-2020/,1,1,0,0,0
2020-07-26,/the-codeclan-experience/a-typical-day/,1,1,830,0,0
2020-07-26,/the-codeclan-experience/the-alumni/,1,1,831,0,0
2020-07-27,/,43,42,4993,0,0
2020-07-27,/?fbclid=IwAR1VTgznBmOwRLVbl0RYNSpkNlsBUt7ui7N43SW8HuraLpfOQ-tXNRE1sCw,1,1,0,0,0
2020-07-27,/?fbclid=IwAR3iRGaFawswP3gdhNNV3WjiqQDUCV3SfGTcK5UPB0a1pC4PtnyvJaKToA8,1,1,798,0,0
2020-07-27,/?fbclid=IwAR3p31RBn9qy71E8Eh-HgmqncfNVOpfEFs29FL4C7ixY0pAp6fl33OP_j5g,1,1,0,0,0
2020-07-27,/2020-new-parter-page/,2,2,20,0,0
2020-07-27,/about-us/,2,2,638,0,0
2020-07-27,/about-us/become-a-data-instructor/,1,1,35,0,0
2020-07-27,/about-us/become-an-instructor/,2,2,34,0,0
2020-07-27,/about-us/join-us/,1,1,0,0,0
2020-07-27,/about-us/our-team/,4,3,28,0,0
2020-07-27,/about-us/our-team/our-board/,1,1,32,0,0
2020-07-27,/admissions-track/,4,3,121,0,0
2020-07-27,/blog/,2,2,211,0,0
2020-07-27,/blog/2018-our-year-in-review/,1,1,0,0,0
2020-07-27,/blog/7-celebrities-didnt-know-code/,7,7,0,0,0
2020-07-27,/blog/9-common-misconceptions-coding/,2,2,0,0,0
2020-07-27,/blog/best-podcasts-coders-programmers/,24,22,243,0,0
2020-07-27,/blog/category/whats-happening-at-codeclan/,1,1,1433,0,0
2020-07-27,/blog/codebar-edinburgh-glasgow-coding/,1,1,0,0,0
2020-07-27,/blog/codeclan-ceo-melinda-matthews/,2,2,56,0,0
2020-07-27,/blog/codeclan-data-analysis-course-diary-001/,1,1,4652,0,0
2020-07-27,/blog/day-life-web-developer/,1,1,0,0,0
2020-07-27,/blog/digital-development-loan/,1,1,38,0,0
2020-07-27,/blog/first-developer-job-advice/,1,1,537,0,0
2020-07-27,/blog/free-courses-launched-techmums/,1,1,232,0,0
2020-07-27,/blog/glasgow-coding-bootcamp-career/,1,1,2056,0,0
2020-07-27,/blog/how-codeclan-pivoted-to-embrace-change/,1,1,0,0,0
2020-07-27,/blog/learn-to-code-working/,2,2,0,0,0
2020-07-27,/blog/meet-five-codeclan-career-changers/,16,16,490,0,0
2020-07-27,/blog/meet-the-team-aileen-mcdonald/,1,1,0,0,0
2020-07-27,/blog/most-asked-questions/,1,1,0,0,0
2020-07-27,/blog/new-funding-opens-up-careers-in-coding/,1,1,110,0,0
2020-07-27,/blog/newsdirect-client-xperience-interview/,1,1,0,0,0
2020-07-27,/blog/our-guide-to-funding-our-full-time-courses/,2,2,305,0,0
2020-07-27,/blog/retrain-as-a-data-analyst/,1,1,0,0,0
2020-07-27,/blog/took-back-control-coding/,1,1,0,0,0
2020-07-27,/blog/top-data-podcasts/,1,1,2433,0,0
2020-07-27,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/,7,7,769,0,0
2020-07-27,/blog/whats-on-at-codeclan-this-april/,1,1,0,0,0
2020-07-27,/blog/why-learn-coding/,1,1,0,0,0
2020-07-27,/campuses/,1,1,0,0,0
2020-07-27,/campuses/highlands/,4,4,362,0,0
2020-07-27,/coronavirus/,7,7,1745,0,0
2020-07-27,/courses/,16,15,2383,0,0
2020-07-27,/courses/agile-sdlc-for-managers/,1,1,185,0,0
2020-07-27,/courses/bespoke-courses/,2,2,177,0,0
2020-07-27,/courses/data-analysis/,35,34,4431,0,0
2020-07-27,/courses/data-analysis/apply/,4,3,1682,0,0
2020-07-27,/courses/data-analysis/info-pack/,5,4,1704,0,0
2020-07-27,/courses/data-analysis/thank-you-data-pack-download/,2,2,0,0,0
2020-07-27,/courses/data-courses/,1,1,436,0,0
2020-07-27,/courses/learn-html-css/,7,7,975,0,0
2020-07-27,/courses/learn-sql-data-analysis/,1,1,27,0,0
2020-07-27,/courses/managing-data-business-insights/,1,1,27,0,0
2020-07-27,/courses/pay-psd-with-knoma-funding/,2,1,0,0,0
2020-07-27,/courses/professional-software-development/,36,30,9168,0,0
2020-07-27,/courses/professional-software-development/alasdairs-career-change/,1,1,741,0,0
2020-07-27,/courses/professional-software-development/apply/,6,6,356,0,0
2020-07-27,/courses/professional-software-development/career-support/,1,1,144,0,0
2020-07-27,/courses/professional-software-development/curriculum/,1,1,213,0,0
2020-07-27,/courses/professional-software-development/thank-you-syllabus-download/,1,1,154,0,0
2020-07-27,/courses/python-for-data-analysis/,6,6,389,0,0
2020-07-27,/courses/ux-design-fundamentals/,2,2,94,0,0
2020-07-27,/courses/web-development/,3,3,209,0,0
2020-07-27,/data-protection/,1,1,0,0,0
2020-07-27,/digital-careers/support-engineer/,1,1,1577,0,0
2020-07-27,/digital-careers/ux-consultant/,1,1,1850,0,0
2020-07-27,/enquire/,1,1,3,0,0
2020-07-27,/events/,6,6,1696,2,0
2020-07-27,/for-employers/,6,5,56,0,0
2020-07-27,/for-employers/become-a-partner/,2,2,135,0,0
2020-07-27,/for-employers/community-outreach/,1,1,32,0,0
2020-07-27,/for-employers/hire-with-codeclan/,1,1,23,0,0
2020-07-27,/funding/,15,14,1244,0,0
2020-07-27,/glasgow/,3,3,624,0,0
2020-07-27,/pre-course-work-data-analysis/,5,3,0,0,0
2020-07-27,/pre-course-work/,5,3,254,0,0
2020-07-27,/store/,1,1,900,0,0
2020-07-27,/summer-school-2020/,4,4,1944,0,0
2020-07-27,/summer-school-2020/?mc_cid=f7feb03915&mc_eid=e045ff18c2,1,1,0,0,0
2020-07-27,/the-codeclan-experience/the-alumni/,2,2,516,0,0
2020-07-27,/updates/newsletter-thank-you/,1,1,80,0,0
2020-07-28,/,56,52,3498,0,0
2020-07-28,/?fbclid=IwAR1nQgjPO1jBNNKon_Vi9MB_yKe-3UIA21EyVI0JS0qzaUMCdvM-zh064TU,1,1,0,0,0
2020-07-28,/?fbclid=IwAR3fSEdKcb-JJJH2VkFKwbF4dWd275IVDZN2eEkGGRoYk3lg_RC1ZPbF6gw,1,1,246,0,0
2020-07-28,/?ref=knoma,1,1,0,0,0
2020-07-28,/2020-new-parter-page/,1,1,12,0,0
2020-07-28,/about-us/,3,3,192,0,0
2020-07-28,/about-us/become-a-data-instructor/,1,1,88,0,0
2020-07-28,/about-us/become-an-instructor/,2,2,200,0,0
2020-07-28,/about-us/join-us/,3,2,230,0,0
2020-07-28,/about-us/our-team/,8,8,1860,0,0
2020-07-28,/about-us/our-team/our-board/,7,7,277,0,0
2020-07-28,/admissions-track/,6,4,1745,0,0
2020-07-28,/blog/5-steps-to-a-brand-new-skillset-by-january/,1,1,100,0,0
2020-07-28,/blog/500-graduates-in-employment/,1,1,0,0,0
2020-07-28,/blog/7-celebrities-didnt-know-code/,5,5,19,0,0
2020-07-28,/blog/7-reasons-to-study-data-analysis-at-codeclan/,1,1,468,0,0
2020-07-28,/blog/9-common-misconceptions-coding/,6,6,0,0,0
2020-07-28,/blog/9-websites-start-coding-journey/,1,1,0,0,0
2020-07-28,/blog/best-podcasts-coders-programmers/,20,19,0,0,0
2020-07-28,/blog/career-change-into-digital/,1,1,0,0,0
2020-07-28,/blog/category/industry/,1,1,66,0,0
2020-07-28,/blog/codeclan-data-analysis-course-diary-001/,1,1,540,0,0
2020-07-28,/blog/first-developer-job-advice/,1,1,55,0,0
2020-07-28,/blog/graduates-journalist-junior-developer/,1,1,1618,0,0
2020-07-28,/blog/hire-developers-online-tests/,3,3,0,0,0
2020-07-28,/blog/learn-to-code-working/,1,1,0,0,0
2020-07-28,/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/,1,1,0,0,0
2020-07-28,/blog/make-most-of-github/,2,2,0,0,0
2020-07-28,/blog/meet-five-codeclan-career-changers/,23,23,110,0,0
2020-07-28,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/,36,34,1630,0,0
2020-07-28,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/?fbclid=IwAR00JOh5q87m4M9LCPEVMdaZZEEKSp0eT1-4bsAGZpyeintSVs4WRyvB17A,1,1,0,0,0
2020-07-28,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/?fbclid=IwAR1BM-LIJ6wjPIIhsXH_WOxEnc1DvmuOP9Wjj2uiw4LkBZVr9P8O-L6oyXo,1,1,0,0,0
2020-07-28,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/?fbclid=IwAR26bFUeRUN4EmMKuJlu3QJlx4ZASaw7QBPy-TZGf9EE6RgDxbYVSOkPRBE,1,1,0,0,0
2020-07-28,/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/?fbclid=IwAR3Im-MqCNBzMMGC4opIkFOX0lM-9UiPvtCFfRqHsq1DeU89MlmBIBBisjM,1,1,0,0,0
2020-07-28,/blog/meet-the-team-jessica-longstaff/,1,1,0,0,0
2020-07-28,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/,2,2,0,0,0
2020-07-28,/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/?mc_cid=e4fa263ade&mc_eid=[UNIQID],1,1,103,0,0
2020-07-28,/blog/what-is-javascript-and-why-learn-it/,1,1,0,0,0
2020-07-28,/campuses/highlands/,3,3,580,0,0
2020-07-28,/coronavirus/,6,6,227,0,0
2020-07-28,/courses/,7,6,964,0,0
2020-07-28,/courses/?elementor-preview=22&ver=1595926943,1,1,236,0,0
2020-07-28,/courses/bespoke-courses/,1,1,162,0,0
